,coin,time,addresses_active_count,addresses_new_non_zero_count,addresses_count,addresses_receiving_count,addresses_sending_count,transactions_transfers_volume_sum,mining_hash_rate_mean,mining_difficulty_latest
1091,ETH,1588636800,295406,77139,72254802,163667,132198,1609655.80107394,177126006065677.0,2378579677385340.0
1092,ETH,1590883200,326901,93433,74720584,190609,138822,2169779.73528912,174414973569576.0,2362027745198870.0
1093,ETH,1592179200,354751,88629,76159732,208835,138963,2614433.79573137,172035346109522.0,2381230059298720.0
1094,ETH,1599609600,319403,77429,84638666,186531,135451,4246685.7180632,225884961586079.0,2984163892086770.0
1095,ETH,1602979200,365294,85433,87779307,180184,133276,1380376.39224631,242877091687694.0,3215875041808140.0
1096,ETH,1609200000,451257,108068,95423082,258100,202496,4090477.44743802,280380437185880.0,3584123030200840.0
1097,ETH,1456358400,6599,945,70929,6061,3205,922738.80380258,805314992344.29,13723958725525.0
1098,ETH,1466294400,21456,3571,298663,19658,8410,1814519.77568902,3557228613129.39,52369776733307.0
1099,ETH,1480118400,14408,1534,654825,13187,5535,702975.907515435,4735773466722.9,67368344872798.0
1100,ETH,1499299200,123558,32264,3483360,101601,62128,8330128.35435761,60523457920853.5,1016819059139480.0
1101,ETH,1511049600,189524,57134,9322584,145312,94162,12671103.2911351,101661037959665.0,1444446724804130.0
1102,ETH,1527552000,398413,91243,31832636,254517,137470,2233893.80187437,210283659209980.0,3207972077392650.0
1103,ETH,1538784000,282015,54346,39385153,166009,120107,1061077.9269824,234301064704103.0,3239955044675080.0
1104,ETH,1548460800,195036,36127,44328507,117605,74691,1287581.1003507,160586736438047.0,2764228839278480.0
1105,ETH,1552176000,188550,38698,45900017,120061,80360,1718829.70796576,141940665498775.0,1944604791135980.0
1106,ETH,1553040000,230507,54047,46364824,152636,103676,2883903.7973409,139830195431623.0,1883255043913630.0
1107,ETH,1558051200,321470,95736,50003000,214720,144727,4602147.53575345,157548698787146.0,2172566329986400.0
1108,ETH,1559433600,406340,169362,51630678,265383,129572,1585976.77076412,158971892407936.0,2134189972806460.0
1109,ETH,1562025600,347614,67642,53904456,175646,164619,2304761.32761974,162662351851487.0,2181390562324600.0
1110,ETH,1570147200,216137,43998,59315413,122064,73354,1121297.49743891,177730090944742.0,2419742134100710.0
1111,ETH,1615420800,539838,150097,105410630,337890,265870,3082575.88310743,409843469254179.0,5458725760697780.0
1112,ETH,1616544000,538075,149561,107349599,345558,236993,2485995.15816766,435634586352902.0,5992213611112930.0
1113,ETH,1464048000,17235,2446,216996,16007,8472,1757888.36243456,2857372144738.03,40841540510846.0
1114,ETH,1494460800,52736,18029,1521262,46156,29621,22839515.0974317,24356089228958.6,374150963914434.0
1115,ETH,1505606400,136941,31644,6473609,107166,54724,11842110.5516712,100284788721828.0,2463884956070810.0
1116,ETH,1539388800,250542,34404,39659695,141377,91234,1191358.02690375,228348509132908.0,3210501881948310.0
1117,ETH,1541116800,236992,43944,40596944,161503,94494,1882151.63038704,210828481494746.0,3066653909171710.0
1118,ETH,1544140800,245120,42979,42148820,158833,117148,4886997.45589621,163093704495967.0,2356718629189980.0
1119,ETH,1551052800,209900,42138,45350933,141987,88331,3684235.89327074,145447588771046.0,2937390306288370.0
1120,ETH,1558569600,308834,91791,50514355,193526,137391,3079755.18306424,150140517000524.0,2015978830695760.0
1121,ETH,1564012800,232158,49037,55233320,140236,89505,1650833.46580447,162485751556284.0,2193639985284200.0
1122,ETH,1574553600,198040,37292,62095897,107404,64210,1053198.23933598,170414351523565.0,2484386047562850.0
1123,ETH,1603238400,420394,113740,88077499,240162,176913,3705669.19235381,251225251685217.0,3354445183650580.0
1124,ETH,1608163200,534635,141088,94214577,305705,274767,4808677.94804964,271117944952631.0,3692791293686830.0
1125,ETH,1494979200,59459,21508,1620443,50720,36260,14164565.5123458,25136631904005.4,404770541305590.0
1126,ETH,1498262400,124772,45570,3028951,103541,64750,11206860.8486346,50774225409041.5,898733236466818.0
1127,ETH,1525737600,392906,94025,29933406,250107,162457,2103100.49081005,221742052001898.0,3264534260387320.0
1128,ETH,1533513600,335825,71857,36577332,206871,116527,1221141.74219091,246343286116830.0,3565353096532360.0
1129,ETH,1542844800,228962,47220,41533927,149328,100555,2620268.63731523,193342820771945.0,2749086559578320.0
1130,ETH,1573344000,233455,47824,61344858,122624,76714,801049.241804644,175171652150272.0,2530029428728740.0
1131,ETH,1590019200,325287,98465,73726976,204243,142508,1999800.41635627,167169214403354.0,2287818864466720.0
1132,ETH,1450915200,2234,97,34629,1850,1468,125579.854961545,497409736991.628,8746650149738.0
1133,ETH,1493510400,41952,10991,1355837,35975,22514,16132525.5870992,21711156424060.0,339577721291962.0
1134,ETH,1495152000,72064,27540,1668218,58669,45580,15044924.0738538,27086289269328.3,428817275287453.0
1135,ETH,1509753600,151330,40164,8465719,110387,69153,8446203.13503445,100738981247250.0,1376921213992520.0
1136,ETH,1517961600,390899,110780,22908854,298940,212840,7027555.5964985,194099545596895.0,2846907086162680.0
1137,ETH,1529884800,476642,86370,33967338,212257,190407,2341214.47527322,222556718389115.0,3405382297981500.0
1138,ETH,1566864000,289409,56736,57315135,157920,99078,1603580.4028962,159823046296313.0,2170527876950280.0
1139,ETH,1596931200,389809,102808,81828614,234015,180974,1838823.52496842,195817247552861.0,2542491217078670.0
1140,ETH,1605916800,462587,129129,91300742,256817,222634,4278861.57952662,265526349080825.0,3567158784571220.0
1141,ETH,1617580800,532802,149195,109133131,337390,256770,3539030.55055406,492575417735651.0,6538063794199240.0
1142,ETH,1472601600,21425,1956,462721,19966,9708,1009860.88164271,4852661195097.93,70719833525182.0
1143,ETH,1514505600,543083,242244,14853011,433947,309383,14681304.9393719,125246294869800.0,1889525212447820.0
1144,ETH,1521158400,299714,77917,26094582,234760,122008,1384522.70557044,224200173931497.0,3318710506583070.0
1145,ETH,1527984000,401453,88504,32263177,245384,123133,1109595.68704608,208206467381314.0,3146700845182810.0
1146,ETH,1550880000,188464,34418,45269965,120111,87981,1530079.30014674,151972291517476.0,3090762309870610.0
1147,ETH,1563235200,240463,51478,54752077,158486,101428,2544972.34908881,160737167117867.0,2232677798525340.0
1148,ETH,1578873600,210234,50540,65275219,117483,73483,1431032.84780549,157361137549196.0,2076951056455990.0
1149,ETH,1588118400,343693,103905,71740986,206370,147085,2662431.29239984,168954480849336.0,2280334523117160.0
1150,ETH,1596326400,427668,111734,81012010,254121,202057,3274652.88559457,188744470628641.0,2497070278844070.0
1151,ETH,1599955200,289441,62534,84914329,167787,118745,4212868.07056976,234498965421269.0,3153922408871000.0
1152,ETH,1602115200,347580,73154,86843623,178118,158945,2898409.13578006,240560959071589.0,3346914961456340.0
1153,ETH,1606089600,468215,119600,91541723,260366,212498,4435870.24673485,255357370265368.0,3424744762625170.0
1154,ETH,1485302400,16199,2233,785035,14810,7357,947364.508222095,7649682986698.13,109000153729333.0
1155,ETH,1502496000,144077,39469,4682876,115368,72223,27699740.3636329,80464978290539.7,1668266048597980.0
1156,ETH,1518652800,367990,102732,23732352,273538,191795,5489301.96279472,199573831790245.0,2939332786401730.0
1157,ETH,1577577600,173154,31971,64670024,89072,61642,1018138.57127481,149155359019336.0,2591559028802200.0
1158,ETH,1589673600,296554,82656,73349528,175826,127164,1340470.90638432,174035870922335.0,2320263678254900.0
1159,ETH,1620777600,574878,153420,115957845,393426,245296,2943933.75293253,580794959696999.0,7653843428339840.0
1160,ETH,1456531200,5917,755,72400,5519,3021,2172697.75259135,841180455088.384,14584470894038.0
1161,ETH,1489795200,36139,11833,988230,32124,23466,23550226.5421964,13694351183835.5,195025641210081.0
1162,ETH,1503792000,138709,39738,5425172,114487,61659,19555020.037755,88594492272360.0,2214687215300710.0
1163,ETH,1559606400,324415,82540,51846850,196819,150656,3280047.68746518,153406024102240.0,2035583477115390.0
1164,ETH,1565913600,295864,63844,56633857,169413,127351,2053560.39006382,170492852094723.0,2331764386008690.0
1165,ETH,1593734400,386854,95195,77929979,211939,172250,1796690.33437817,178478571134672.0,2433286198765260.0
1166,ETH,1440806400,1375,100,18254,1234,832,430445.055780882,333683219981.344,6728846144873.0
1167,ETH,1446768000,1802,128,28065,1654,1221,938176.632527115,451655488115.17,7829229401047.0
1168,ETH,1450569600,2207,133,34211,1822,1473,205492.248482464,488933255497.539,8636057682507.0
1169,ETH,1455235200,6480,1477,58455,5816,3232,2102345.48983024,672574478346.124,11870959401668.0
1170,ETH,1461715200,13224,1209,155928,12682,5276,778571.564073103,2178399983115.12,32012267370198.0
1171,ETH,1464134400,17693,3290,220286,16669,8120,1707748.7823633,2861044767914.74,41211740468457.0
1172,ETH,1477353600,18391,2027,591262,16427,8489,1105436.91701159,7298942862960.14,102675224571807.0
1173,ETH,1481155200,15091,1542,679886,14114,6506,2505143.35135772,5410147146799.43,79375517057798.0
1174,ETH,1511136000,219476,67502,9390086,160188,97779,16800101.0719108,106366184003844.0,1457032588477610.0
1175,ETH,1544054400,230912,42015,42105841,154606,98823,3807164.97599899,171219829308673.0,2466425792939380.0
1176,ETH,1546819200,248305,47185,43536552,152853,107447,2624641.09796497,175160897662778.0,2703870050787720.0
1177,ETH,1560211200,353491,64526,52295294,167309,182765,2195947.88136062,150595595812021.0,2039001922048480.0
1178,ETH,1613692800,558138,167109,102618807,360248,262680,3001089.64788777,390797841453294.0,5254783250691970.0
1179,ETH,1439683200,1202,275,15450,976,748,1708588.89573193,214978134556.6,3884083612249.0
1180,ETH,1443916800,1393,83,22357,1286,862,277539.340823682,350945872152.694,6219579639704.0
1181,ETH,1452038400,2645,227,36487,2172,1650,261874.023822953,495954801382.63,8568980053660.0
1182,ETH,1477526400,18303,1663,594543,16544,8854,926220.752789826,7292704127352.3,104380155098574.0
1183,ETH,1488672000,22794,3575,879137,19488,13392,9159766.11104267,11514553306889.9,166112805183250.0
1184,ETH,1512950400,380294,116360,11516349,282308,186839,6553475.69184417,104783657702070.0,1563140086681010.0
1185,ETH,1516752000,436862,159599,21041728,349323,220644,8604385.35429933,169604079368159.0,2534715874971030.0
1186,ETH,1522972800,296087,69093,27448812,214327,108836,1314358.94841776,227941317938534.0,3274954427362400.0
1187,ETH,1540080000,239209,38800,40000975,143984,76985,1962448.10665552,221560426902559.0,3161036029991040.0
1188,ETH,1544572800,220922,39953,42390007,140254,93623,2328818.98041051,158770719700507.0,2213282133120640.0
1189,ETH,1552953600,234632,54243,46310777,141515,101220,1897725.65670168,134297581929248.0,1833466337918510.0
1190,ETH,1584921600,314975,84767,69037012,162927,99682,2629250.29317104,161017839857624.0,2266402855490710.0
1191,ETH,1594080000,404891,103921,78301951,221215,187496,2263533.43878626,176481021195206.0,2400778435488160.0
1192,ETH,1602028800,351256,71094,86770469,177303,161421,3404151.39663712,247569923011816.0,3373392843431660.0
1193,ETH,1608249600,474791,133594,94348171,274844,199814,3011560.24978293,272768483631746.0,3653040770668520.0
1194,ETH,1473984000,21062,1692,491605,19323,9813,2269457.04201645,5096075601037.79,74070321336291.0
1195,ETH,1480204800,15693,1645,656470,14599,5834,712573.555816801,4507070395202.56,66484162625392.0
1196,ETH,1485907200,16291,1685,798545,14747,8007,1269690.34995944,7754987847044.94,112846421206588.0
1197,ETH,1513987200,449595,184105,13821381,346618,238185,9511889.27913815,123273090662544.0,1849586783145730.0
1198,ETH,1576022400,225616,50039,62909096,116307,78779,889498.130892728,162858302903119.0,2513231064533770.0
1199,ETH,1583452800,246921,57698,67926974,137175,96400,1862173.22304753,169051233692522.0,2260629022468100.0
1200,ETH,1592092800,317493,77027,76071103,162790,133270,1005181.61108959,173650193904614.0,2343435273689700.0
1201,ETH,1599696000,314681,71613,84710279,193046,129899,5605125.12698044,221883369634695.0,2982324039526750.0
1202,ETH,1443398400,1545,100,21823,1426,991,713753.821530772,369654848004.298,6405284077299.0
1203,ETH,1463529600,19489,4882,198249,18132,8765,1811512.51796766,2658026153875.42,39069084425467.0
1204,ETH,1485129600,16462,2191,780559,14921,7886,882350.548711738,7775499645285.01,110828540545322.0
1205,ETH,1496448000,79329,30147,2121459,67858,44852,15444540.8131877,34666849722050.3,591686954759853.0
1206,ETH,1498953600,116149,28862,3332916,91164,57685,7073442.84347508,58338897994319.8,1001949026504100.0
1207,ETH,1514764800,451998,155489,15465665,345960,238831,8246871.76689377,132653006888813.0,1919286137243290.0
1208,ETH,1519516800,280732,68276,24607681,211780,123708,1878329.00241179,209771655822059.0,3075185341679660.0
1209,ETH,1531180800,284996,54118,34706506,191349,112709,1909398.13655933,233884041761099.0,3413712523691700.0
1210,ETH,1533254400,373515,68816,36359556,213245,130237,1317535.90672719,237976731774538.0,3473177671580820.0
1211,ETH,1541548800,238372,47260,40821502,166487,93802,2126640.6133615,213370926359296.0,3130687837758170.0
1212,ETH,1557964800,360933,112271,49907264,244327,175439,7022734.8263697,148769184717250.0,2043914768542320.0
1213,ETH,1561334400,321384,88792,53286438,199150,139846,2521781.89338737,154490248985920.0,2073676519701200.0
1214,ETH,1569283200,269909,64678,58832181,162705,91439,3314552.52773069,178325901902741.0,2422619851579180.0
1215,ETH,1442707200,1466,96,21151,1349,891,131571.483323998,380624612191.786,6533964944180.0
1216,ETH,1445558400,1502,91,24301,1318,933,772941.378004918,357731417618.451,6209965033382.0
1217,ETH,1447545600,1758,82,29919,1672,1204,175558.320997261,496516711496.94,8477308032117.0
1218,ETH,1457136000,10056,3024,86882,9177,5667,2863736.15834055,978599559270.244,17171487455802.0
1219,ETH,1464566400,17487,2287,242691,15843,7649,1012347.28379215,3016046670196.75,43411758669769.0
1220,ETH,1488240000,23008,4361,855305,20656,13065,11310057.8251496,10916044692782.4,160568962971536.0
1221,ETH,1513728000,491617,220019,13157987,398003,269591,13014231.1562558,110618313989149.0,1744329025415410.0
1222,ETH,1516233600,666438,245649,20048146,480854,378632,13779769.2526341,146630983254735.0,2278298035153480.0
1223,ETH,1520726400,269455,59005,25710148,197513,103767,1088366.0078719,216939696718553.0,3256189588766880.0
1224,ETH,1532390400,405268,71392,35524030,213269,148680,1728484.84953339,230436556084556.0,3457523603027520.0
1225,ETH,1534809600,283375,53062,37404125,177500,94751,1467232.4942632,242443550317488.0,3565641772721940.0
1226,ETH,1539993600,254041,47824,39962175,157969,90199,1434573.58562644,224958050283355.0,3185129993027970.0
1227,ETH,1576972800,185181,127328,64121540,93501,61353,806616.573070182,147506148824761.0,2555628373587200.0
1228,ETH,1614902400,448630,127604,104604816,281488,215709,2757923.82182149,406475555834632.0,5353708469537480.0
1229,ETH,1623456000,473496,81957,119712920,224245,246952,1473382.38743728,557750785603360.0,7564337349595790.0
1230,ETH,1453593600,3820,696,42226,3439,2050,1920494.2835564,605351827249.734,10673829150215.0
1231,ETH,1513814400,535598,246630,13404617,441865,282179,13238829.8523697,112240503943475.0,1700742712213150.0
1232,ETH,1524700800,347314,72717,28987662,238050,136177,2021247.43651791,217911879517792.0,3334652769246620.0
1233,ETH,1529366400,360185,63589,33488143,217216,137535,1898783.8409539,230567779225924.0,3413076746920620.0
1234,ETH,1530662400,225808,36255,34459866,167881,93729,1538092.44374139,232009625491584.0,3507140501473130.0
1235,ETH,1537401600,232801,40588,38759925,160919,97742,1887881.11944489,221030287471992.0,3151810477526450.0
1236,ETH,1542585600,291014,47433,41386423,169322,150092,4822871.11531228,208012569244845.0,2982494150284020.0
1237,ETH,1547942400,194747,37297,44094825,124746,74073,1719460.6130692,173131699919492.0,2889270715867780.0
1238,ETH,1608422400,403587,92522,94544488,208417,180363,1743909.71301911,274049574081782.0,3733569825237240.0
1239,ETH,1613865600,524384,152378,102946613,327237,233570,2299142.15750382,376155622214703.0,5249908807070260.0
1240,ETH,1452816000,3123,377,38703,2610,1914,945377.774737417,529144998023.854,9215092639668.0
1241,ETH,1457913600,10419,2049,105615,9613,4928,1632659.07649065,1186054890902.04,18481253246040.0
1242,ETH,1536710400,248885,47786,38453671,169629,108203,3772395.43625825,219067613752762.0,3108908247744220.0
1243,ETH,1555286400,249889,57771,47810524,160237,119667,2551621.19242812,143369875840032.0,1918219256996280.0
1244,ETH,1446422400,2031,267,27212,1869,1306,351730.655255812,446880995024.904,7419785552975.0
1245,ETH,1474675200,18289,1524,506036,16601,9097,1338851.16342273,5036411111651.81,69544667323732.0
1246,ETH,1487548800,18484,2223,834752,16801,9324,2452284.61109218,9538699497789.61,138651166248774.0
1247,ETH,1497571200,115990,43512,2655036,99057,64462,18255301.9475304,45487073147120.7,752736872045013.0
1248,ETH,1520640000,294827,71569,25651143,217308,131001,1139674.16890173,215903560925101.0,3185315044261310.0
1249,ETH,1530921600,212632,31596,34565752,154708,90259,1113998.6735272,237423849532372.0,3550753708334220.0
1250,ETH,1542931200,230052,46571,41580498,154571,99596,3035150.62015563,195678412063333.0,2787805736366900.0
1251,ETH,1597017600,409219,113452,81942066,267726,180156,3222797.98264969,192983645545687.0,2562342757735860.0
1252,ETH,1600819200,375632,75168,85709867,194245,181302,4275785.60471635,242896760475654.0,3132965997514230.0
1253,ETH,1443312000,1414,59,21723,1320,903,382901.418119428,400597913043.024,7059454584749.0
1254,ETH,1444348800,1366,64,22729,1275,854,224249.051217243,347475085739.297,6255905784456.0
1255,ETH,1449014400,1673,73,31827,1594,916,294731.526395479,436033830531.007,7525856198254.0
1256,ETH,1526860800,385610,90864,31143215,253704,142923,1645205.02398374,219862479766657.0,3376682935531450.0
1257,ETH,1537142400,253144,39719,38646487,164051,95004,1943796.85557027,220881351570223.0,3212609673948920.0
1258,ETH,1539129600,242818,36804,39535187,150887,99056,1484197.66446286,235092049533554.0,3212879851247700.0
1259,ETH,1563062400,251445,54334,54638703,153236,100158,2195953.35802645,170606621678518.0,2292456050488760.0
1260,ETH,1606435200,445041,89500,91990464,202435,211221,3178879.21141202,263754393623661.0,3346152405736440.0
1261,ETH,1613433600,503115,155005,102150125,328770,244943,2784345.5865554,380424409506176.0,5001996473229860.0
1262,ETH,1619481600,641781,191196,113175202,379961,336158,3105238.34223635,533386200997380.0,7200803879662980.0
1263,ETH,1447718400,1901,115,30120,1786,1286,1157255.45040565,487004938873.468,8450483526511.0
1264,ETH,1468800000,17847,2092,360062,16631,7144,2860539.92121062,4220815085035.67,62597015690200.0
1265,ETH,1484438400,15980,2190,761750,14910,6935,585161.967790242,7300239638535.97,105710040235252.0
1266,ETH,1496361600,80264,31088,2091312,68475,45242,16297896.3505968,33798331615979.8,560267415163391.0
1267,ETH,1529712000,325471,78486,33793476,213494,112363,1286333.05792925,232444039221894.0,3510842489703210.0
1268,ETH,1547164800,233786,41463,43729001,141488,109032,3883985.72865177,173346836053219.0,2669485272532760.0
1269,ETH,1556582400,261278,55615,48731969,162794,118107,2962548.80972172,143083868198080.0,1904860902271280.0
1270,ETH,1605830400,440415,122348,91171613,257401,201013,3553731.00440655,261894146250647.0,3481470101225240.0
1271,ETH,1439769600,1249,279,15729,989,800,2244762.51476953,241380632162.915,4207278821566.0
1272,ETH,1441584000,1631,173,19485,1476,959,202522.395873371,354549244570.555,6215989018136.0
1273,ETH,1448755200,1666,63,31584,1589,1064,190336.976667643,451171938513.572,7870324555962.0
1274,ETH,1503273600,175160,48371,5135531,139498,94532,12407241.0911845,87315384284694.0,1855811835442690.0
1275,ETH,1548288000,201489,39306,44253449,128786,84470,2375642.71256134,165036735101227.0,2808919347826140.0
1276,ETH,1558915200,340415,100542,50865869,217342,143260,3198832.99468856,154221781959489.0,2091586355276630.0
1277,ETH,1563926400,227754,48886,55184283,143080,89306,1562278.61621126,164736016028905.0,2242198724665810.0
1278,ETH,1578268800,220084,41280,64980758,116998,79066,1640589.91939637,154726951729300.0,2089218825777210.0
1279,ETH,1591574400,368326,96732,75547516,225792,143373,1564253.72119544,173025435205203.0,2264614752896600.0
1280,ETH,1600214400,314632,71315,85129343,186286,127525,4695207.95456093,228916564237820.0,2969218567259630.0
1281,ETH,1600560000,401017,85921,85469658,198268,200376,3408591.58870851,240621970213876.0,3200422293802610.0
1282,ETH,1456012800,6281,1620,67500,6015,3428,477024.075266539,758044434793.575,13223604301783.0
1283,ETH,1457222400,9723,2801,89683,9019,5286,1613121.15084471,984746985611.435,17153070676641.0
1284,ETH,1494115200,48071,15189,1451282,42156,27348,19880880.5091414,23384465825309.5,366996751115631.0
1285,ETH,1510012800,175979,48265,8599919,131503,80849,7962643.3456899,101491810718090.0,1449233472133320.0
1286,ETH,1519084800,375920,118520,24199660,284905,174939,4442304.05816548,197220657981109.0,2913115952388420.0
1287,ETH,1540684800,244275,44192,40312463,163349,77576,1013632.3098172,219885384759180.0,3095539896300770.0
1288,ETH,1549843200,178065,26965,44825364,112776,78456,1909251.68612785,135396119424492.0,2802124955144340.0
1289,ETH,1557878400,334565,109641,49794993,232936,160780,4363351.33114028,151792187165049.0,2071944594497320.0
1290,ETH,1593302400,383848,89677,77440058,190052,172874,1341409.34265269,176628499488762.0,2416478869270640.0
1291,ETH,1612915200,543234,167206,101255164,370359,248985,3552341.1589262,363068544631077.0,4944411373832100.0
1292,ETH,1497312000,140491,53853,2515632,113401,80535,21397612.305001,42363917980112.1,710148860998376.0
1293,ETH,1536192000,290897,48533,38200596,188845,130344,3020667.83088287,237896126515086.0,3457524384289440.0
1294,ETH,1570320000,216643,41432,59406105,115424,67724,957075.612204331,178560188415144.0,2488421653385200.0
1295,ETH,1615939200,508294,151468,106314767,338029,243876,2818378.02846658,429959525788239.0,5753674146762090.0
1296,ETH,1455148800,7678,1989,56978,7081,3302,1796883.53377045,696786399096.858,11825999133899.0
1297,ETH,1487289600,18030,1917,828662,16297,9534,2585731.98041931,9270544303200.7,133818973532094.0
1298,ETH,1514073600,345239,136894,13958275,279726,178206,7424423.29410614,126154031003396.0,1861249939703170.0
1299,ETH,1537574400,216166,36921,38842737,144115,90608,1568153.98241036,228981599573510.0,3308547732453860.0
1300,ETH,1548028800,213394,37503,44132328,135629,84627,1834048.66076518,167381070007563.0,2911056646919940.0
1301,ETH,1587600000,324012,99146,71160791,185986,135625,2160102.70335303,168797232880520.0,2222202665012950.0
1302,ETH,1476316800,9196,851,573946,8308,3592,1020347.245341,5796029629059.3,90445265078874.0
1303,ETH,1507852800,170469,51364,7435665,128696,97007,13869833.9502797,101282389594117.0,2930820541664300.0
1304,ETH,1523923200,318108,76652,28186159,243195,125548,1442209.16553928,211403175054261.0,3163942556669300.0
1305,ETH,1531440000,231582,42242,34839048,167960,92359,1244802.69007426,237245849131001.0,3372742819766050.0
1306,ETH,1535760000,307537,55869,37932815,188262,115378,1142641.12110138,233069664447609.0,3382193866962700.0
1307,ETH,1538006400,233265,41256,39027070,163971,94793,1662875.52079138,230628749381941.0,3292188083269830.0
1308,ETH,1539561600,266483,43045,39737161,167229,100262,3346774.8304857,226771143087971.0,3225939021564980.0
1309,ETH,1543622400,211012,36838,41915382,143497,83467,15481581.9067916,176048748168871.0,2482745507351480.0
1310,ETH,1583539200,229749,52784,67979758,129064,90572,1185232.18112721,171998602242884.0,2274800517170720.0
1311,ETH,1604534400,425219,98186,89599721,220032,194887,3907761.93160407,248917698553873.0,3320167965806730.0
1312,ETH,1621555200,591716,116636,117369029,317429,289508,5336876.12672817,591864013180445.0,7961186292493500.0
1313,ETH,1623542400,508210,82566,119795486,228795,272788,1222619.29562831,553732000058594.0,7426942694353000.0
1314,ETH,1438819200,0,41,9788,0,0,,81664303806.8326,1444940803341.0
1315,ETH,1455840000,5524,779,65242,5160,2603,493953.6708928,736779414800.902,12719915312718.0
1316,ETH,1506038400,121254,30159,6669677,97172,61397,8357376.59563025,101912153585572.0,3006208517839210.0
1317,ETH,1516924800,462472,162850,21297415,358156,260624,9954273.00289049,170988692049090.0,2466205989820850.0
1318,ETH,1536537600,271355,41770,38363471,167808,112700,2460886.58559412,223800513789546.0,3239568233010430.0
1319,ETH,1546905600,245232,54385,43590937,150873,113857,2341499.48991617,171689973769909.0,2688306158387800.0
1320,ETH,1567382400,291287,57125,57643503,153532,97249,1781830.67529027,166910742991110.0,2285769375237940.0
1321,ETH,1597622400,396944,102445,82636357,238886,179927,2926318.62070599,191023722592220.0,2482049049602080.0
1322,ETH,1611619200,477763,119874,98982204,269826,231031,3965438.5083345,334194705274421.0,4662068109238940.0
1323,ETH,1440892800,1624,177,18431,1479,919,415917.099489805,325988972620.197,6969565602067.0
1324,ETH,1470700800,21974,2851,422975,20107,10122,3168041.8831613,4021507586692.22,58574357679877.0
1325,ETH,1491436800,40185,12794,1171158,35966,25954,17281268.0404649,16914196792800.3,246055765417459.0
1326,ETH,1531785600,334043,74985,35040183,214531,117034,1782185.52099089,235155504864676.0,3603791969140290.0
1327,ETH,1534377600,336958,56455,37168243,196596,114565,1540880.84463852,236205189046874.0,3489230811582180.0
1328,ETH,1539820800,267431,39630,39866551,159069,100600,2347733.46632005,230041568805324.0,3237885417522380.0
1329,ETH,1585785600,262948,60510,69639892,141829,96681,2229788.42050202,169664362448256.0,2238015920405100.0
1330,ETH,1586390400,273927,67300,70102875,146029,113109,1526755.87077517,165979238209829.0,2196911320016960.0
1331,ETH,1441324800,1446,114,19079,1330,752,176548.334082386,332985537862.227,6229957047055.0
1332,ETH,1484265600,16395,1821,757334,14679,7312,2495563.7468333,7158860723011.64,102494036155764.0
1333,ETH,1497398400,125473,48486,2564118,106560,70478,13304819.0532965,43671015037999.0,720168320393768.0
1334,ETH,1508976000,162618,43475,8020851,131056,75203,9730064.92412009,102345869787709.0,1428360709554100.0
1335,ETH,1546300800,199718,31351,43277488,122150,78978,1663008.6309787,162738984733541.0,2363403937324020.0
1336,ETH,1560729600,294631,76960,52731019,183541,136134,2340317.90528486,149411116432546.0,2080557600425540.0
1337,ETH,1580774400,202067,40717,66200950,111134,80658,1569184.12070872,159745151918662.0,2151605281742360.0
1338,ETH,1616976000,517204,140202,108048405,323462,241556,3013712.75347087,465030877639766.0,6316651786820770.0
1339,ETH,1454544000,4077,532,50700,3790,1944,329929.934715513,650820913525.013,11365176391486.0
1340,ETH,1462147200,17567,3921,165322,16447,7787,1859319.27051226,2267977994882.44,34229092701507.0
1341,ETH,1469318400,26637,3621,376159,21788,13984,12465332.7711747,4181079550338.17,58163430919385.0
1342,ETH,1477872000,19716,1697,601514,17907,10285,1227410.65685238,5756523068806.39,80031848526700.0
1343,ETH,1488153600,20065,3007,850944,18520,10726,9134151.39090163,10444416044101.9,149872430595100.0
1344,ETH,1496793600,91758,34857,2255948,79484,50380,17921605.0982407,38273668073940.2,644336932578347.0
1345,ETH,1516492800,581373,147867,20550222,333644,383184,7450336.9498316,159492810524719.0,2369358617835460.0
1346,ETH,1528588800,375340,69560,32822224,213818,152461,1793955.27698688,212194043084916.0,3208042351707280.0
1347,ETH,1580256000,198091,41304,65965391,107348,82785,1263752.17939921,157811788608451.0,2125513140004020.0
1348,ETH,1600905600,390983,88077,85797944,198962,183795,3502827.55618425,235985467158325.0,3111579774484440.0
1349,ETH,1606867200,401717,89177,92462884,203187,175671,2402660.06699283,262255701368866.0,3541990118681690.0
1350,ETH,1611360000,451296,111886,98625692,246782,222831,2429675.17434306,328819305228991.0,4406249824635040.0
1351,ETH,1449532800,1753,86,32424,1638,1096,177343.55918142,428636955142.14,7211696309313.0
1352,ETH,1482624000,13699,1255,716453,13010,6134,1059724.00319435,5578394030600.58,81290854512307.0
1353,ETH,1486339200,16222,1592,806959,14707,8803,1343884.15533616,8341482391804.27,122684206259612.0
1354,ETH,1497916800,149150,59603,2856093,126002,82461,14049317.1010847,48687149048095.2,866559339110055.0
1355,ETH,1501545600,106107,29548,4267551,90220,55398,9529519.62675455,75898433365980.0,1643776170080640.0
1356,ETH,1501804800,121245,35268,4363648,98186,59466,7793679.24144589,74327807573047.3,1594341312411700.0
1357,ETH,1503446400,173228,59630,5249256,135683,93863,13026064.8256408,89915181256352.5,1851622552247060.0
