,coin,time,addresses_active_count,addresses_new_non_zero_count,addresses_count,addresses_receiving_count,addresses_sending_count,transactions_transfers_volume_sum,mining_hash_rate_mean,mining_difficulty_latest
894,LTC,1482451200,11179,3627,7976220,7982,8375,12800207.5562052,1918683634480.77,297279054305859.0
895,LTC,1521331200,106311,43192,27621598,88332,65040,2684106.86699799,161506242876344.0,2.47864749724469e+16
896,LTC,1545264000,80691,32847,36741831,58685,59553,4766963.05053624,171371583126203.0,2.25465963793799e+16
897,LTC,1549584000,84295,38243,38157174,68389,55141,5736832.87065913,202765647749817.0,3.05247079925251e+16
898,LTC,1555372800,69354,29954,40387782,59107,43169,5958613.54185872,335810804066548.0,5.0925206786106e+16
899,LTC,1555804800,58703,24323,40532291,50155,36497,4885760.97369902,337370091670701.0,5.06863420017346e+16
900,LTC,1561852800,83747,32949,43107833,62815,55734,4169989.59751836,425589935812044.0,6.60229909161217e+16
901,LTC,1584403200,59956,23905,51628811,51006,33348,3454663.71736444,143343698399776.0,2.21280103148692e+16
902,LTC,1598400000,98775,41584,57614002,87087,67401,7586957.60615979,245522119160288.0,3.79270293572854e+16
903,LTC,1601596800,111783,39624,59168320,95672,70045,3074955.73558185,273236973147225.0,4.546263117371e+16
904,LTC,1602892800,106306,34462,59716411,95583,64808,2047890.53283009,246009441832549.0,4.06397165661977e+16
905,LTC,1603152000,132787,38275,59820551,119217,80817,2550016.85686459,277159370804805.0,3.89872727558172e+16
906,LTC,1329523200,1736,1281,285384,990,1349,79455.31347338,47632037.0136747,6840446236.59376
907,LTC,1351209600,2463,1466,628688,1520,1782,678221.28883461,517136319.080064,98954370458.7748
908,LTC,1379980800,8089,2960,1942582,6971,3696,777665.77555972,29748996462.1052,4580618603592.7
909,LTC,1423526400,16386,8586,5500076,14445,11819,2044379.88284431,1124976836268.25,179976023950015.0
910,LTC,1427587200,15969,3512,5704886,11128,10952,1894914.45193977,1180557549924.47,177562761449776.0
911,LTC,1445731200,11556,3026,6454801,8568,7991,7992044.86822025,1408974533077.58,211515320300568.0
912,LTC,1484697600,10152,2761,8065720,8208,6718,11193377.1408345,2720656733660.74,380606251779244.0
913,LTC,1515110400,578368,310963,21262754,412375,471136,46672566.1612044,105618292218874.0,1.60586209397741e+16
914,LTC,1561507200,130904,50938,42939801,84741,95109,6542555.48546912,425814110009514.0,6.6235983242522e+16
915,LTC,1577404800,115658,89005,49107947,106721,95805,4361451.64118399,139701064216041.0,2.17018204370223e+16
916,LTC,1599264000,109452,43203,58053484,96360,74551,6664221.03875177,261576537568492.0,4.08435847505653e+16
917,LTC,1328745600,2059,1475,273637,1340,1519,139422.09681897,40974751.0588325,6408421331.98306
918,LTC,1345852800,2365,1825,510839,1552,1568,111932.11107614,248407342.862985,34979050639.2265
919,LTC,1364860800,16749,11301,969373,14461,12843,3563885.34763194,4444823740.60448,431832859046.998
920,LTC,1377129600,9608,4018,1831372,8278,5386,241682.97038082,28958500686.8273,4203088096014.85
921,LTC,1391990400,34103,12791,3395935,29110,16654,30778106.95457,70043347472.0803,15065469854080.2
922,LTC,1402185600,21303,4554,4485696,12878,13765,2663458.78426749,302199085421.364,42890371645382.9
923,LTC,1405900800,13272,5680,4697525,11344,7645,3701542.67246012,612654264369.667,95129971938923.8
924,LTC,1421884800,10533,3983,5348839,8763,6569,2774575.10417155,1211960762521.87,170521114458090.0
925,LTC,1427500800,24047,4354,5701374,22392,10773,1168350.60986236,1128868990842.98,176266472357960.0
926,LTC,1430956800,12313,3080,5843613,9946,7652,2513222.68583963,1119393904073.47,166589565598599.0
927,LTC,1442275200,8710,2098,6348555,7145,4399,1496643.25538963,1301659415681.07,192463405103427.0
928,LTC,1461974400,18395,3233,7224970,13988,8896,5629747.79045365,1521938872581.62,222786055371838.0
929,LTC,1468627200,14366,3799,7530122,12846,7907,5948144.47250956,1521967140313.7,211999064482288.0
930,LTC,1492128000,15339,5717,8462627,13183,9541,2571965.36766095,2607249889503.03,399498908449189.0
931,LTC,1502409600,60912,33835,10954219,47823,46252,28173155.521899,13318419010335.4,1957489407034420.0
932,LTC,1508284800,78749,34970,13219560,64493,51298,5703763.84275375,30421054412905.5,4444290708581700.0
933,LTC,1562544000,95970,46675,43408532,77788,63207,2763851.76566035,411287575015330.0,6.58159501780572e+16
934,LTC,1566000000,65047,26019,44874762,48843,43188,1237642.36365296,338111183335969.0,5.70890788616215e+16
935,LTC,1591228800,190057,36930,54024934,55031,173702,2755830.75479767,235903669700037.0,3.72438319263972e+16
936,LTC,1610064000,162506,74043,63578355,138071,111550,19885065.0327466,285485300770840.0,3.98744769040996e+16
937,LTC,1355616000,2822,2267,709162,1937,2130,159590.32057519,1192313813.60383,109868176972.151
938,LTC,1373500800,10754,5070,1664513,9334,6102,1595710.6904066,24948341052.4416,3964879391619.89
939,LTC,1374883200,8353,3564,1729172,7399,4113,1015429.90710914,24258027698.6059,3921246816959.54
940,LTC,1491004800,31562,7961,8359684,29212,11226,6068973.32133031,2623177092306.63,375469938299840.0
941,LTC,1504915200,65104,30316,11989690,54336,41639,11108546.6589411,21657541512093.7,3334277886668170.0
942,LTC,1552780800,58337,24695,39297573,50262,36124,3080419.73250381,281899751424039.0,3.83020206282341e+16
943,LTC,1558310400,78374,33656,41429194,65284,48873,6278831.28440953,356400357302780.0,5.22585811304901e+16
944,LTC,1571011200,54868,25447,46973782,44523,34514,3350584.76702034,276984108467039.0,4.30834831880484e+16
945,LTC,1572134400,48902,21544,47286688,39200,30330,4008088.86839397,190907364361820.0,3.24077440570676e+16
946,LTC,1598745600,97088,36864,57777142,82572,66536,4138291.34648959,249647617521715.0,3.82319391280197e+16
947,LTC,1358380800,1827,1175,749526,1219,1222,139893.72556972,645153503.188413,118886861465.65
948,LTC,1360368000,3392,2488,785705,2613,2595,351980.13214071,562995201.116178,88183491441.037
949,LTC,1380758400,8442,3573,1970596,7224,4442,671274.61927119,29832513560.1641,4556728713151.13
950,LTC,1384300800,16418,5713,2132619,11181,11446,821510.77642854,33465914947.0123,5410786042813.79
951,LTC,1390262400,37476,14407,3122909,32328,17711,8134511.67413776,84891250590.0266,17172231504411.0
952,LTC,1393113600,34603,12297,3553795,28915,17754,3770030.00699903,96575372877.0335,12330003882679.3
953,LTC,1420502400,11180,3847,5275788,9274,6328,3915551.82313903,1409968783134.46,229759392655417.0
954,LTC,1444608000,11659,2841,6414280,7973,8189,4461024.71625808,1384123529873.46,209473689814252.0
955,LTC,1471219200,11950,2642,7625119,7679,8609,6875097.44582612,1468933004790.31,236154017292258.0
956,LTC,1472342400,9934,2671,7662810,7754,6419,5456611.08481861,1506693363962.74,230186587952292.0
957,LTC,1475193600,9973,2622,7747417,7761,6334,2568314.46443994,1557223377031.58,233224970588204.0
958,LTC,1501459200,53827,26269,10651769,46439,33639,17674447.3797879,12197021739275.4,1880565052373620.0
959,LTC,1504224000,104651,62997,11677711,91148,68324,28228497.8958179,19593781560647.4,2735513125980780.0
960,LTC,1512604800,188151,102288,15525150,146615,119531,20730348.2994479,66647136942065.4,7457188466674680.0
961,LTC,1516060800,304437,169873,23384798,262475,217739,11026540.7317336,108768142855542.0,1.53107990016361e+16
962,LTC,1553299200,65341,28728,39474974,56244,41095,4030860.21763171,281315059415644.0,4.04649011171764e+16
963,LTC,1555027200,68249,30115,40274244,58049,42635,4901773.52906668,318482054170554.0,4.93881194075846e+16
964,LTC,1555545600,75048,30819,40448550,60542,47709,3037370.23245762,359434667325246.0,5.06863420017346e+16
965,LTC,1570060800,59144,25322,46655852,47563,36270,1592634.26976604,268657616498810.0,4.45827535854271e+16
966,LTC,1598918400,132405,50474,57870423,116547,90108,4963778.13900331,265344240683624.0,3.87235190553068e+16
967,LTC,1621382400,362108,127950,77334346,321732,194435,17764682.3532949,313940289995046.0,5.17279296455906e+16
968,LTC,1377648000,9110,4133,1855727,7989,4927,424641.43015634,24780690576.1874,4163709775248.11
969,LTC,1384387200,15392,6011,2138630,11312,10320,1244958.91273132,34781725750.9485,5317466831880.72
970,LTC,1386720000,38600,17832,2554166,32827,19469,15645667.7867409,87266493402.7206,11573735443775.0
971,LTC,1446854400,13418,3767,6512097,10642,8250,7333349.03919263,1395023394014.29,212916682234298.0
972,LTC,1552348800,69367,28786,39149627,55327,45602,3683934.75014182,241581299090628.0,3.84629967442526e+16
973,LTC,1582675200,64702,29418,50948307,50520,43078,6731755.61987979,169858686062791.0,2.66981824956077e+16
974,LTC,1337472000,1479,1201,380352,855,1162,68869.31391147,28855952.9571491,4204255205.35572
975,LTC,1340928000,1679,1139,427893,786,1303,102094.71940719,57286136.6543284,8054676827.68236
976,LTC,1355184000,1881,938,702125,1019,1400,106295.98964753,663008398.378075,181578429585.923
977,LTC,1366502400,14225,8717,1161501,12964,9776,1274470.02590112,11481349183.0526,1610380925830.82
978,LTC,1370908800,13235,5004,1526489,8717,8674,1838702.63294655,17899831470.7811,2794026180537.01
979,LTC,1393286400,42176,12762,3578097,30068,24773,9497756.26078757,93448338883.2869,14269672406624.3
980,LTC,1398643200,26869,7389,4240103,21507,13107,4810214.94612255,195735296530.083,25983934199066.4
981,LTC,1414886400,7447,2152,5081666,6365,3902,1271160.57209443,1113145381275.24,162178110097702.0
982,LTC,1418947200,7746,2433,5217848,6624,4263,2020488.2080571,1557130741835.62,244550743719115.0
983,LTC,1506988800,58381,25680,12754852,50857,35066,10864626.1525069,28286106581213.2,4143642971580350.0
984,LTC,1537056000,72863,26636,33826010,62972,41212,1792333.25127867,242105017262112.0,3.7793775262512e+16
985,LTC,1585612800,67715,25197,51931396,59536,33590,2227143.38867098,142853404021042.0,2.12624976936699e+16
986,LTC,1593475200,90653,40120,55018623,80243,62057,2549152.21599151,247448560951952.0,3.73646539536303e+16
987,LTC,1603929600,123441,37772,60164737,105622,75330,3766462.42706722,165995253645666.0,3.01109126141402e+16
988,LTC,1609286400,128646,59039,62993278,109196,90407,8367686.76582959,245556563689378.0,3.82902190504716e+16
989,LTC,1615334400,238485,104099,68809642,198806,156651,11859283.8232466,289407137795835.0,4.50785572828127e+16
990,LTC,1340668800,1845,1223,424222,913,1435,175037.35612971,50371384.8068376,7053342398.21982
991,LTC,1344470400,2001,1313,489601,1101,1450,73750.20085662,249371861.224678,37937629170.4861
992,LTC,1361664000,2954,1951,814820,2186,2138,337873.78033181,431104065.251846,70880236993.3948
993,LTC,1407456000,11488,4476,4796327,9962,6460,6303853.83603336,794077598123.011,115206146747271.0
994,LTC,1422230400,13110,5419,5366961,11377,7879,22158475.3095726,1205139494294.2,181037584512507.0
995,LTC,1428451200,14950,4660,5740492,12609,8899,2630056.55789105,1215586970072.3,179898794580866.0
996,LTC,1452729600,12393,3585,6788216,10504,5977,3196584.85859964,1534306184049.66,237908359971276.0
997,LTC,1468972800,11286,3061,7541979,8969,7007,8323140.86400329,1373917522125.66,222080645767413.0
998,LTC,1469145600,11534,3419,7548653,9977,6284,8500610.21318053,1372223135329.97,216540817245975.0
999,LTC,1474329600,10883,2381,7722707,7460,7158,1563197.92794636,1547875133160.92,233404982775747.0
1000,LTC,1487721600,11902,5117,8175131,10528,8116,2584115.01407499,2479300711956.39,425249264574965.0
1001,LTC,1489622400,13349,4352,8275588,10705,8714,5673271.27428756,2810112493159.95,375867771027831.0
1002,LTC,1494806400,33854,17074,8839014,29115,22639,6676148.66089031,6642069793156.85,917625853375875.0
1003,LTC,1510358400,70212,35915,14034491,56050,47254,30911764.5140904,32066041287985.6,4433130208064010.0
1004,LTC,1513382400,275838,171279,17051577,231884,171943,11065669.48472,106834003802643.0,1.36015485134152e+16
1005,LTC,1516579200,182888,89844,24062319,153687,121001,4423989.43951086,106559783204607.0,1.59535895881636e+16
1006,LTC,1526169600,99216,35957,29793704,79699,60183,2226368.0071126,313014516500096.0,4.28500923304352e+16
1007,LTC,1534464000,89717,35364,32891017,78141,54123,2728418.62600821,228030326372337.0,3.64203147073955e+16
1008,LTC,1536105600,88908,34331,33475383,74538,55272,4661593.82417024,269642816270282.0,3.78810889153433e+16
1009,LTC,1573603200,54209,22372,47792640,42475,33275,3708614.73795755,187302159448628.0,2.75065350175363e+16
1010,LTC,1574035200,82586,48831,47965313,68231,57828,7461860.82736959,192572734130509.0,2.63641533808752e+16
1011,LTC,1592265600,85139,39617,54473430,74878,60169,2974977.50585181,226664958720953.0,3.38200560429392e+16
1012,LTC,1607904000,107448,46963,62147440,93704,71413,6602269.77400153,242976748099424.0,3.42816292216015e+16
1013,LTC,1318982400,2212,2040,21531,1596,1921,86090.10478181,3446268.02127097,541336619.021569
1014,LTC,1326585600,1052,783,244247,621,793,88868.44207887,18275808.5862833,4915230625.04776
1015,LTC,1365811200,16596,11112,1090712,15312,12088,1950906.79769033,9281556003.27139,1259971227444.09
1016,LTC,1378166400,7886,3468,1877982,6768,4102,255865.91485917,27055592864.9305,4734406020632.84
1017,LTC,1379548800,7760,2795,1928379,6777,3411,189458.04650221,31467048848.7054,4813041433682.84
1018,LTC,1386028800,34800,18085,2415816,29751,18548,29264642.0339051,57440850801.2545,8438898935091.66
1019,LTC,1434931200,13716,3465,6018347,11589,7101,4558592.24898692,1043937076764.92,169942996902048.0
1020,LTC,1442188800,9779,2272,6346457,7511,5367,4141221.32750017,1398446447750.81,192463405103427.0
1021,LTC,1472860800,9959,2518,7679928,7515,6498,4640204.66355173,1623142626600.83,231585283652001.0
1022,LTC,1476921600,8107,2830,7802439,6691,5431,2910359.93522676,1419426351155.32,222096688965672.0
1023,LTC,1490572800,11635,3641,8322540,9985,7178,1431779.53705554,2449475536224.34,405336583944557.0
1024,LTC,1498348800,43988,19871,9772804,36042,28563,20585118.2729279,7228573488241.76,1096101960668970.0
1025,LTC,1505347200,87168,46137,12163426,74789,59204,17320856.609313,23287288222176.3,3234683083344140.0
1026,LTC,1505865600,58819,32658,12396771,47999,41830,32160388.8397421,25291335923911.0,3483478795239700.0
1027,LTC,1557619200,69526,29587,41132185,57598,40572,4975507.5993417,346018466750936.0,5.11929581579013e+16
1028,LTC,1566777600,61460,25337,45124423,47330,39780,2433301.66811631,314404597725197.0,4.86884671128529e+16
1029,LTC,1570838400,53696,25985,46924141,44110,34125,1140679.73581602,278752599621740.0,4.30834831880484e+16
1030,LTC,1573171200,54738,24707,47672251,43433,35222,3410347.29800682,188898025478329.0,2.74429146560877e+16
1031,LTC,1594252800,78334,41742,55372423,65447,57562,3135946.2125381,237830780213836.0,3.78659013661634e+16
1032,LTC,1597449600,101937,52482,57096535,89195,74517,5147887.75977477,279037926711354.0,3.99808187452428e+16
1033,LTC,1324252800,1548,1255,211769,914,1267,87749.70591761,19270274.9195858,3327666628.16528
1034,LTC,1325548800,1703,1398,231174,965,1421,74196.65897764,32243043.6295455,4733463637.55146
1035,LTC,1347148800,2953,2339,543119,2234,2314,151346.28919066,248288443.433727,40391906049.3831
1036,LTC,1387843200,30478,12483,2758584,27267,13454,38033986.6798002,76144557147.7787,12539571872481.6
1037,LTC,1388707200,36242,14971,2893337,31700,17515,13425609.070196,91720269270.0166,13723882497119.2
1038,LTC,1390608000,34252,13908,3179981,30322,15742,6585901.38610402,74217721914.0127,13443591387114.7
1039,LTC,1392681600,30298,11111,3496983,26812,13667,6068300.21021474,74979946677.7348,13773551202809.3
1040,LTC,1398816000,25828,8086,4254248,21766,12590,5425053.05242332,203341009942.483,30462830859617.6
1041,LTC,1401321600,18268,5531,4429584,15393,8195,6316506.64107302,268014011277.477,36720412698607.6
1042,LTC,1419984000,8372,2729,5253242,7236,4295,1033041.81478045,1434028674063.03,234604245290899.0
1043,LTC,1433116800,14202,4139,5926995,10900,9289,5355818.69032193,1068584874434.92,167076929893330.0
1044,LTC,1437350400,10266,2891,6174060,7700,6849,3512354.21726567,1268347990919.71,188117875122202.0
1045,LTC,1444953600,11452,2818,6425624,9790,5955,5348415.25037446,1372739505372.89,209217101234366.0
1046,LTC,1449792000,13764,4103,6638114,11701,9119,21179910.805503,1439710294531.08,207622882276443.0
1047,LTC,1458518400,12839,3573,7060592,8893,8349,2472508.8400949,1723764646967.35,237189474209318.0
1048,LTC,1474243200,11579,2573,7720326,9073,6891,2598208.94258927,1679697091165.38,233404982775747.0
1049,LTC,1500681600,53539,23940,10438820,38244,37120,38607205.8740792,10981168217967.0,1505642115456490.0
1050,LTC,1514851200,331122,199525,20315450,283777,239533,14356019.3799262,104037995474474.0,1.62201795899374e+16
1051,LTC,1522540800,82158,29387,28150076,70160,44068,2757054.92716695,202272856451447.0,2.8737004194511e+16
1052,LTC,1528243200,95923,33057,30657386,84309,50379,2983872.18644339,318040709856681.0,4.34665638084314e+16
1053,LTC,1550016000,74786,32469,38319215,64018,44216,5943628.47377737,214662764599123.0,3.15733149597877e+16
1054,LTC,1555891200,63439,26139,40558430,53644,39382,3535677.74543461,326256045525301.0,5.07653504039432e+16
1055,LTC,1558742400,76414,33476,41602056,62020,48546,4592585.22938428,352931170635657.0,5.18318306326075e+16
1056,LTC,1560643200,91333,42543,42453728,74479,57787,4619183.66833209,394742926508484.0,5.87021496087464e+16
1057,LTC,1563494400,78046,37444,43855946,65561,49766,2744698.88472995,451751211078439.0,7.00263127302273e+16
1058,LTC,1593216000,71573,40158,54902785,59568,55270,3616246.21675022,237419767903233.0,3.39564850921169e+16
1059,LTC,1598832000,104130,42807,57819949,90706,71719,5061166.56724474,270524641249934.0,3.82319391280197e+16
1060,LTC,1611273600,142227,63115,64524946,124797,91227,9341217.07782114,284620597413306.0,4.41757041785216e+16
1061,LTC,1621641600,339009,97435,77661106,311196,144694,14938645.5776117,305263729363615.0,4.95103210869743e+16
1062,LTC,1386201600,36183,18067,2453238,30620,18582,43651340.0539402,59952096690.417,8438898935091.66
1063,LTC,1397088000,31448,10354,4089436,26895,15159,8925830.19570558,169064704233.221,24948352550268.5
1064,LTC,1407110400,11560,4654,4768993,9677,6782,8135922.36357068,689129252611.718,107283052417285.0
1065,LTC,1447977600,13768,3501,6564235,11682,8465,10700385.2134873,1259439549320.71,200644607104212.0
1066,LTC,1448236800,10893,2673,6574287,8097,7462,10765730.0949967,1245485304866.95,181865764216672.0
1067,LTC,1451433600,14310,4597,6720856,12174,7730,2551454.24909482,1485023558372.36,222126107516802.0
1068,LTC,1459123200,14235,5216,7096280,10608,9516,6116455.25846373,1606204924487.79,239008831401454.0
1069,LTC,1462752000,22782,3387,7256770,19357,11613,8600614.97504668,1287174630658.67,207601852441988.0
1070,LTC,1478390400,19577,3189,7854928,18291,7272,3104238.28119857,1546309152436.57,240250880421110.0
1071,LTC,1488931200,15308,7304,8241934,13618,10950,2099704.08905286,2661809368376.9,385998087399461.0
1072,LTC,1494892800,37704,18460,8857474,31380,24473,6811365.63856243,6425968211887.45,998251883977388.0
1073,LTC,1538092800,111280,38373,34228795,77760,75347,5230306.46923649,280528111167947.0,3.82684983288001e+16
1074,LTC,1541462400,87889,30121,35408519,65204,63190,4851126.5478015,229577033492922.0,3.58616233570189e+16
1075,LTC,1547856000,68476,28617,37603185,56681,43109,3644373.36944388,181008181298983.0,2.76709369284691e+16
1076,LTC,1554854400,99833,58418,40185850,88119,67716,3885113.30870474,329204993807079.0,5.10220457816584e+16
1077,LTC,1396224000,32554,11174,3993439,28522,15358,4816236.04207403,159630819912.513,24382634382978.4
1078,LTC,1431216000,12275,2930,5853934,10031,6598,2710820.09406272,1160919698000.0,178094196575812.0
1079,LTC,1441929600,9395,2393,6338089,8258,4766,3441938.15067535,1312877885948.43,196034587331642.0
1080,LTC,1462060800,25486,4204,7229174,21674,12556,5445563.43463853,1375825877946.07,218123220077485.0
1081,LTC,1471046400,12335,2813,7619599,9654,7229,7811951.86219734,1600664500072.84,227052947315250.0
1082,LTC,1475884800,8379,2178,7766991,7032,4883,2850252.55431461,1386339626817.07,235043674248963.0
1083,LTC,1490918400,18379,8197,8351723,15311,12062,11821817.3229045,2587469839794.57,382706692919768.0
1084,LTC,1532649600,86974,29169,32225495,76000,48571,2688621.14898436,268217993450818.0,4.48823307064165e+16
1085,LTC,1586044800,48813,19832,52036282,40293,28657,1718574.77709338,151430695041841.0,2.15750071970486e+16
1086,LTC,1595635200,94079,40304,56015521,74616,67397,6877973.20866258,256614749309843.0,3.99696515804515e+16
1087,LTC,1322265600,2528,2088,179216,1854,2080,109673.30276454,17578071.6120365,2751074465.05684
1088,LTC,1365379200,18356,12243,1034556,16213,13834,1082594.38584769,7777192667.73391,883803440773.95
1089,LTC,1380326400,8863,3785,1955172,7476,4679,760750.38378108,30679738726.2354,5024481023766.9
1090,LTC,1384560000,13148,6613,2152693,11651,7387,104221956.844402,37151916322.0446,5317466831880.72
1091,LTC,1385337600,22440,11009,2250225,18674,12751,33067787.9120653,42046874937.8742,6382854613502.98
1092,LTC,1397001600,27061,8554,4079082,24005,11411,3597244.647671,177245914687.58,24948352550268.5
1093,LTC,1412294400,9775,2602,4999407,7471,5684,1726551.87339924,1084054142800.01,155565266440649.0
1094,LTC,1436054400,19068,4649,6089866,15957,11157,13938458.2958949,1207492930213.42,184999273888867.0
1095,LTC,1455408000,17291,3230,6919403,13156,9942,3126753.98226153,1512389174887.03,224447747776176.0
1096,LTC,1482537600,17383,4797,7981017,15936,10669,12470490.2886119,1869663073389.65,281118939905709.0
1097,LTC,1497830400,59249,33510,9623472,48650,38581,26149859.2549459,8158341380079.39,980813930360656.0
1098,LTC,1507420800,61625,26130,12883892,52609,35785,5263006.13497749,28720645819650.8,4200260810216980.0
1099,LTC,1517270400,164001,80689,24715230,141604,99530,7609539.71557132,123653633967984.0,1.72287405972973e+16
1100,LTC,1526256000,117844,42737,29836441,102257,70706,3224823.51051526,290120387646750.0,4.47576906516625e+16
1101,LTC,1527292800,115283,29873,30302494,83394,69665,994322.8185107,299192877444984.0,4.8567286749996e+16
1102,LTC,1532563200,87430,30116,32196326,76236,50892,2918794.45683425,307342327272185.0,4.48823307064165e+16
1103,LTC,1558483200,77000,32622,41496091,63519,47977,5713399.90298957,353756349429370.0,5.22585811304901e+16
1104,LTC,1595116800,77545,36446,55781229,66257,52414,2261761.0996108,250532519919849.0,3.94913313926944e+16
1105,LTC,1610582400,145764,64671,63988641,125754,93697,8196250.84928978,300765825870516.0,4.45318825879653e+16
1106,LTC,1617321600,216055,112799,71337177,182807,160774,26282500.944104,280458229159752.0,4.23019575329482e+16
1107,LTC,1340064000,1370,1048,415222,777,1031,129464.06367415,30703879.5510157,4909144023.70866
1108,LTC,1342656000,2185,1554,457183,1320,1631,251122.79568618,112587918.424761,28726433202.7306
1109,LTC,1361577600,3624,2537,812869,2718,2901,365918.04909586,429977471.800005,70880236993.3948
1110,LTC,1377302400,9781,4497,1840091,8541,5450,454471.99296961,29016233175.3345,4203088096014.85
1111,LTC,1419292800,10197,3360,5230646,8538,5608,1762017.38378223,1428959988152.72,232519413090805.0
1112,LTC,1422748800,24476,19669,5429249,23152,5197,3004662.72505993,1202911780757.94,184688098586618.0
1113,LTC,1458777600,16744,6555,7076926,14037,10532,3346052.47846259,1569143935128.59,245752955579233.0
1114,LTC,1465344000,9456,3129,7380438,7347,5992,7964386.44382904,1232698144250.13,176986928268005.0
1115,LTC,1470268800,11201,3034,7592104,8756,7084,14222173.295969,1538320680769.84,224764988409076.0
1116,LTC,1489881600,20755,3970,8290443,10735,15649,969873.32255175,2646478214013.87,402805166475223.0
1117,LTC,1517529600,185262,91078,24964844,159055,116821,5205644.55835015,115565374857884.0,1.78648771072795e+16
1118,LTC,1523318400,105522,34893,28449442,88970,58323,1936304.59217994,212887219219031.0,3.10618002175612e+16
1119,LTC,1524096000,111632,41075,28792279,98491,63404,4263093.7530645,227737569057893.0,3.13936420555212e+16
1120,LTC,1524268800,106621,36975,28874112,93025,59224,3082443.54434153,236838847350337.0,3.31059184901755e+16
1121,LTC,1537488000,126143,41754,33994313,82768,90468,3080480.90736697,262165278746427.0,3.76272443887397e+16
1122,LTC,1604275200,132864,39303,60318479,111146,84096,7263978.49305859,188215735662651.0,2.66471110129763e+16
1123,LTC,1334102400,1392,997,341463,805,1044,123396.3919201,42605685.7667843,7233146984.20517
1124,LTC,1348358400,2229,1606,569186,1501,1560,165080.50230013,273352653.456103,41937735511.8621
1125,LTC,1413417600,8274,2762,5040387,7308,4396,1171021.07381009,1062185899206.4,155321628779442.0
1126,LTC,1421712000,11975,4934,5340378,10764,7251,2809640.18605848,1128345383029.95,173339685003785.0
1127,LTC,1433980800,12010,2879,5956118,9674,7095,4701917.38335152,1000404215641.57,163532469846922.0
1128,LTC,1436400000,25085,8751,6115836,19917,17059,19596328.3355202,1230998360481.28,198793674009967.0
1129,LTC,1439078400,10585,2809,6241169,8632,6508,5637890.14361504,1285829892394.27,200367819848721.0
1130,LTC,1439337600,11506,3232,6250312,9454,7380,5376716.08568808,1299034129430.01,197048118857573.0
1131,LTC,1454371200,20959,3800,6879532,18808,9555,1800195.73532766,1561359103100.57,212050241964489.0
1132,LTC,1481760000,9240,2242,7955099,7851,4696,4038732.55860774,1854760789102.33,296881942233444.0
1133,LTC,1490227200,14485,3505,8304317,9518,9900,851516.49344548,2759364088879.32,382357652738845.0
1134,LTC,1513641600,361871,234647,17637348,309317,231398,18105987.9708539,94466506438004.9,1.5262058036403e+16
1135,LTC,1527897600,92842,29913,30530099,81264,52345,2561634.14391472,284166483832020.0,4.48853169461981e+16
1136,LTC,1539302400,78583,30926,34667455,66618,49212,3112895.58895393,263402429195330.0,3.80458941297251e+16
1137,LTC,1549670400,77386,35743,38192917,63956,49794,6597475.03831903,204200534701963.0,3.07119128080307e+16
1138,LTC,1562630400,88455,41274,43449806,71888,57143,2485143.139781,435766666692099.0,6.58159501780572e+16
1139,LTC,1590451200,93396,37639,53689695,74167,63857,2613896.99763579,220257101232130.0,2.9465354006936e+16
1140,LTC,1592352000,63310,36388,54509818,54374,46660,2271979.13763802,213832969385852.0,3.44725734943871e+16
1141,LTC,1321488000,25175,24275,151590,24051,20656,144504.07772204,18594650.6447457,2604594203.0718
1142,LTC,1345161600,1962,1193,500058,1024,1508,579269.66375625,240369449.235902,39010650504.9002
1143,LTC,1355443200,1852,1168,705219,1232,1388,97497.47597447,691356866.423578,181578429585.923
1144,LTC,1356912000,1734,1367,727886,1202,1248,620692.01244368,843308570.109222,131188077300.774
1145,LTC,1366329600,13860,8512,1145376,12569,9871,1026339.35431842,9938190990.25331,1564914638425.46
1146,LTC,1386288000,32757,15679,2468917,28446,15315,33900693.5034357,69283907468.5941,9530070995198.84
1147,LTC,1389744000,33489,12244,3051549,29775,14178,8907555.62534124,118693617612.888,16886071398968.4
1148,LTC,1391817600,32046,11781,3371401,27052,16175,6069520.39418145,80484750006.926,15065469854080.2
1149,LTC,1425427200,19442,10010,5603092,17181,14191,4051697.63256227,1083129069019.32,172995053912903.0
1150,LTC,1451865600,13265,4072,6740521,10309,7913,1446736.41412405,1504824658945.96,215425592081245.0
1151,LTC,1452988800,24953,5746,6802598,23133,10230,3487022.28735461,1509155324118.27,233174852720678.0
1152,LTC,1467676800,13751,3568,7492616,10779,8252,11668229.6786541,1434474475548.06,205524746791002.0
1153,LTC,1476835200,9240,3463,7799609,7853,6211,2879979.30433057,1526351078833.58,210079636005476.0
1154,LTC,1482105600,8362,2230,7964495,7035,5085,4508860.09986795,2016343145901.7,290093454719960.0
1155,LTC,1501027200,43813,22826,10535604,38260,26999,10559440.098275,11313087009579.1,1681424594580330.0
1156,LTC,1515024000,607687,347036,20951791,468677,462711,45310549.4347995,117012680375028.0,1.60586209397741e+16
1157,LTC,1519430400,117879,48819,26521857,100219,64087,2274649.30739373,139144437984144.0,2.12102587349898e+16
1158,LTC,1535155200,75471,28127,33126059,66140,43351,2036593.22433006,267144977002355.0,3.7591301087991e+16
1159,LTC,1541203200,71587,27430,35320392,58767,49159,1731771.48241319,224140008439056.0,3.47954141389048e+16
