,coin,time,addresses_active_count,addresses_new_non_zero_count,addresses_count,addresses_receiving_count,addresses_sending_count,transactions_transfers_volume_sum,mining_hash_rate_mean,mining_difficulty_latest
2285,BTC,1413331200,209631,118828,50145239,179691,149177,1200069.38440709,2.55708384711254e+17,1.5033451558107e+20
2286,BTC,1417132800,207739,113136,55004516,176901,141484,1344890.99036625,2.94457535528157e+17,1.73087312286102e+20
2287,BTC,1456704000,562740,279271,130439086,473755,368172,9921326.26461469,1.10451834760491e+18,7.02191311002898e+20
2288,BTC,1462924800,471605,224970,146493669,383105,304279,2506803.7994695,1.25825151475836e+18,8.3431810020775e+20
2289,BTC,1469232000,447387,203286,163199876,338455,293471,1832915.22439455,1.37295203607201e+18,9.16943310198014e+20
2290,BTC,1473206400,525769,280223,174341471,404981,365269,1601777.42764195,1.63418555392412e+18,9.48139406677723e+20
2291,BTC,1475712000,621267,336396,182275251,499882,413436,2289634.78013064,1.91998218992905e+18,1.03606293589346e+21
2292,BTC,1520467200,915691,282084,378258010,439916,695247,1016257.71854643,2.64461998651716e+19,1.41330451057245e+22
2293,BTC,1547251200,511629,274828,468623925,396622,343891,800230.61617625,3.8677064272569e+19,2.41316854202662e+22
2294,BTC,1583020800,671761,366064,619382171,505730,435284,564253.99833919,1.37317108555614e+20,6.65157867420407e+22
2295,BTC,1617494400,1037268,415986,810356790,618858,678615,1157443.07584934,1.67256715838122e+20,9.93745466806706e+22
2296,BTC,1617926400,1223061,561480,813075032,853571,738194,1594537.89279291,1.69972330510335e+20,9.93745466806706e+22
2297,BTC,1258243200,0,96,27285,0,0,0.0,4670875.46067925,4294967296.0
2298,BTC,1274054400,149,152,60275,21,133,10726.48,85002482.3109521,55186821400.2175
2299,BTC,1289520000,299,281,140541,145,202,33689.8,38667253355.524,19483490884554.1
2300,BTC,1295913600,1296,983,201289,1010,889,54614.34400623,142757224591.467,79189079679632.0
2301,BTC,1320537600,11308,6068,2454190,9452,6476,222464.52847504,8613519704124.05,5168829615783110.0
2302,BTC,1333411200,18349,8115,3381042,12812,10402,817404.58053465,10886838162726.2,6985994007502760.0
2303,BTC,1348617600,48024,26927,6668469,36096,31180,1730728.60268398,18966065082018.1,1.2301389812197e+16
2304,BTC,1373587200,78304,49665,15387264,66506,58577,1017627.69054483,204865442891434.0,1.12368695425951e+17
2305,BTC,1385596800,200988,119039,22133596,173468,135763,3414007.61388381,5442845919580530.0,2.61770817759892e+18
2306,BTC,1399248000,147303,77065,35152844,126093,95642,630456.14859765,4.98345072793073e+16,3.43634841634609e+19
2307,BTC,1418169600,224773,127245,56430353,188825,160871,1321309.32341248,2.83147244520629e+17,1.71830776410802e+20
2308,BTC,1430352000,245968,139530,74100400,207432,177046,1199568.70763396,3.11118044678247e+17,2.04485817529457e+20
2309,BTC,1469750400,465289,230008,164591461,358512,317126,2137969.35346338,1.55731940659605e+18,9.16943310198014e+20
2310,BTC,1475539200,600984,330224,181617215,481496,400525,1904745.11648383,1.87675346087276e+18,1.03606293589346e+21
2311,BTC,1512518400,1230802,697875,339415206,978219,698671,3528903.81132108,1.31997023717225e+19,6.83285027388034e+21
2312,BTC,1550966400,569543,292119,482433811,433701,377302,951944.10818506,4.13668213082375e+19,2.60783802107564e+22
2313,BTC,1601251200,872091,451158,713125209,629188,523828,2292825.54565071,1.25690632710718e+20,8.29558175890736e+22
2314,BTC,1607990400,1047008,521913,751289400,722537,644895,2159370.18785083,1.30096496450177e+20,8.01877633691337e+22
2315,BTC,1621036800,960850,408678,830593395,646916,599712,1921329.93968088,1.5000094030979e+20,1.07573845079078e+23
2316,BTC,1238112000,0,106,8979,0,0,0.0,5325003.89931693,4294967296.0
2317,BTC,1245110400,0,71,17417,0,0,0.0,3595131.84253899,4294967296.0
2318,BTC,1247788800,0,47,19800,0,0,0.0,3329651.68264441,4294967296.0
2319,BTC,1254960000,0,70,24674,0,0,0.0,3390521.47463151,4294967296.0
2320,BTC,1265587200,129,205,39335,8,124,6703.0,17797657.6414118,7811035985.66283
2321,BTC,1267401600,36,196,43525,4,32,1600.0,36220654.4523197,16240041227.7988
2322,BTC,1270166400,23,156,48939,3,20,1000.0,47170922.3897652,26136924291.8367
2323,BTC,1271203200,133,206,51384,41,108,6448.89,69925846.077225,33585772347.8138
2324,BTC,1341360000,31299,17538,4739019,24127,21832,2272013.59390488,12857787649471.4,7522439949719090.0
2325,BTC,1356220800,39677,20700,8544764,29486,26182,866349.11908962,20671537603077.2,1.44748206094727e+16
2326,BTC,1356825600,45548,27944,8688638,36669,29315,760423.90295738,24269699569715.9,1.27974418237131e+16
2327,BTC,1430611200,247478,98853,74443518,214907,136226,811140.75851209,3.31991794581982e+17,2.04626836356777e+20
2328,BTC,1440374400,307648,161851,91378451,247798,215803,2040861.34385771,4.14273984856455e+17,2.33030452849449e+20
2329,BTC,1448841600,488961,230417,108341220,409502,324041,2452747.66636649,5.74203631988917e+17,3.12341964533922e+20
2330,BTC,1461283200,440126,228679,142306653,360553,304080,5287265.47583165,1.25229026813832e+18,7.67417487954528e+20
2331,BTC,1464393600,481777,212858,150168743,378978,303512,3662148.01066426,1.31102290296354e+18,8.56038811744832e+20
2332,BTC,1465948800,594504,272736,154358686,456831,373454,2295973.47090101,1.49200080875943e+18,8.42077403827988e+20
2333,BTC,1479600000,579386,294875,195857471,452072,350841,1159936.45859941,1.84725267195205e+18,1.21032572332758e+21
2334,BTC,1527811200,692408,298615,401622469,551059,401811,1207957.38545794,3.5541771773535e+19,1.84982075657717e+22
2335,BTC,1570492800,719570,365814,565695269,534921,475181,851231.66721083,1.02468631163384e+20,5.48030070448019e+22
2336,BTC,1581811200,639998,335874,613833744,474175,424647,961569.81968008,1.12168702326352e+20,6.67727646221751e+22
2337,BTC,1586304000,776631,390317,633594395,555451,507575,758729.11910719,1.03387309957561e+20,6.32013631441592e+22
2338,BTC,1588636800,971843,474471,645055324,652281,648525,1089182.79996965,1.26481026862658e+20,6.91696214587247e+22
2339,BTC,1590883200,793684,360333,656293838,495144,545591,751991.88257567,1.10453589072531e+20,6.50174006716546e+22
2340,BTC,1592179200,866381,439069,662917166,606705,536387,1009633.44071111,9.43111450553377e+19,5.89800031925055e+22
2341,BTC,1599609600,965163,484473,704041000,681412,597952,3187695.18396644,1.29306481305695e+20,7.45004932929532e+22
2342,BTC,1602979200,730443,373544,722784943,512476,447525,2126641.87434338,1.22056210755348e+20,8.58879041032697e+22
2343,BTC,1609200000,1150742,560252,758421259,775904,721767,1844891.0289011,1.40440271419454e+20,7.98846438613553e+22
2344,BTC,1233792000,0,126,3206,0,0,0.0,6243765.40902011,4294967296.0
2345,BTC,1250208000,0,63,21394,0,0,0.0,3160609.49700389,4294967296.0
2346,BTC,1261353600,2,176,31062,1,1,50.0,8575429.8649142,4294967296.0
2347,BTC,1286582400,607,445,124616,325,480,185663.91,10157043754.5192,5663644739624.36
2348,BTC,1309305600,24028,14473,1048285,20871,13091,2776613.34219863,11756401192278.5,5923585772835000.0
2349,BTC,1336176000,19600,9905,3638462,15748,12364,1196242.96116593,12457836810680.2,6479343304582330.0
2350,BTC,1347753600,31331,16754,6460231,25265,19504,14000305.8170519,20112785206043.9,1.15708478517975e+16
2351,BTC,1349481600,38621,23390,6899641,30976,24273,1970014.12148983,22802494125413.7,1.31195253297058e+16
2352,BTC,1378857600,74222,42342,17869347,61405,52156,826662.98903232,858796058261053.0,3.73374468269867e+17
2353,BTC,1387238400,156965,84742,23804408,131764,106290,1581553.23126864,9084533497378490.0,3.9013372474604e+18
2354,BTC,1398556800,171493,66194,34534048,147866,88194,300217.95061043,5.79449367847561e+16,2.99739009439293e+19
2355,BTC,1403308800,152411,79288,39167727,128748,101338,457267.8572639,1.21961051960377e+17,5.78213413116663e+19
2356,BTC,1405036800,169567,94788,40914290,144366,120149,419822.42691503,1.26034511996281e+17,7.22347415581763e+19
2357,BTC,1412726400,191352,112582,49403054,160939,138970,900828.91215489,2.46768066486024e+17,1.48869690776208e+20
2358,BTC,1419552000,187476,98421,58378402,162170,123547,707740.08282414,2.96159373539892e+17,1.69469407840478e+20
2359,BTC,1432252800,246875,130866,76965239,208200,166882,1302702.76039559,3.27738174959911e+17,2.09626561515844e+20
2360,BTC,1456358400,525409,264518,129413971,420292,373253,3091920.13900604,1.26821702386886e+18,7.02191311002898e+20
2361,BTC,1466294400,514828,222856,155374071,415594,315932,2007008.84535876,1.72411133127687e+18,8.42077403827988e+20
2362,BTC,1480118400,664278,332545,197984696,501146,424944,1202178.93852038,2.14345879491533e+18,1.21032572332758e+21
2363,BTC,1499299200,625927,326278,278783143,459266,412276,2213832.07078239,5.01812454564524e+18,3.04366923146009e+21
2364,BTC,1511049600,908885,395646,330090908,603340,590084,5439917.37967927,1.07828614182007e+19,5.86014821637277e+21
2365,BTC,1527552000,604750,287346,400726046,442300,401947,1278546.11348619,2.90425243594808e+19,1.84982075657717e+22
2366,BTC,1538784000,588469,305953,438776867,441965,392125,613025.73059629,4.63922920197108e+19,3.20188465369959e+22
2367,BTC,1548460800,585758,317015,472993299,444591,395051,954854.7320132,4.39036700811815e+19,2.52715378809958e+22
2368,BTC,1552176000,521885,268237,487266298,392561,339341,661217.99428028,4.11001867478853e+19,2.60656906944718e+22
2369,BTC,1553040000,738360,373723,490843715,538746,507776,1313326.31341377,4.79987212980517e+19,2.60656906944718e+22
2370,BTC,1558051200,907019,428496,512834172,676090,581371,1364461.0601973,4.95929725291843e+19,2.87856004655158e+22
2371,BTC,1559433600,692245,319426,519101955,489560,450398,1213103.91827996,4.84119232728885e+19,3.20390847333309e+22
2372,BTC,1562025600,896379,438156,531301238,671392,587641,1468117.59915059,6.22266556201762e+19,3.40793337814523e+22
2373,BTC,1570147200,712814,366334,564339204,545597,458633,718519.77391074,9.44934846705282e+19,5.48030070448019e+22
2374,BTC,1615420800,1082302,506215,797789433,766585,601483,1685348.44742771,1.43673350306426e+20,9.21196515392756e+22
2375,BTC,1616544000,1157951,529959,804691617,780451,699861,1641230.00879047,1.64636028556694e+20,9.3911856710392e+22
2376,BTC,1234396800,0,119,4102,0,0,0.0,5952518.64276813,4294967296.0
2377,BTC,1239753600,0,113,11146,0,0,0.0,5613297.37625056,4294967296.0
2378,BTC,1289001600,414,404,138121,229,294,126535.36,33364861637.6971,13278908832155.4
2379,BTC,1292544000,634,533,166400,438,405,63088.66675504,101199552286.5,52621938281408.3
2380,BTC,1305676800,12695,8402,533200,10461,7534,180980.14139751,2337541630069.19,1048455151535970.0
2381,BTC,1335830400,19553,8924,3597623,15041,11642,1082343.55322005,12628416378466.6,6479343304582330.0
2382,BTC,1343347200,31981,18362,5204637,26195,20938,2171829.64772866,15662955846911.0,8016089616527540.0
2383,BTC,1344297600,38843,23875,5468584,31933,25700,1954695.36676541,16383959089287.7,8747435718646520.0
2384,BTC,1349913600,40943,22443,7029371,31472,24426,1239379.45993837,20354069651482.8,1.31195253297058e+16
2385,BTC,1373932800,65774,37769,15513848,55430,44635,947243.89142802,202624174535795.0,1.12368695425951e+17
2386,BTC,1392595200,179060,71751,28233353,146838,101955,501622.52293118,2.34739719102015e+16,1.34414144350121e+19
2387,BTC,1436832000,284642,156297,85235041,230759,204563,1297464.96446892,3.64909325542508e+17,2.19371322871971e+20
2388,BTC,1464048000,515715,235069,149265657,407422,329779,2510966.62693897,1.42878065835523e+18,8.56038811744832e+20
2389,BTC,1494460800,703572,393881,256898712,568496,429634,3041786.077301,3.71210128137264e+18,2.40505667167807e+21
2390,BTC,1505606400,588652,290977,304488317,433753,371778,1736575.46784993,8.06443148884924e+18,3.96307240853443e+21
2391,BTC,1539388800,573900,267894,440986713,400465,402090,683385.99498255,5.23493160064984e+19,3.20188465369959e+22
2392,BTC,1541116800,769107,354665,447390872,565318,523513,1265940.85176353,5.0993518515074e+19,3.0856784270125e+22
2393,BTC,1544140800,663545,309146,458295066,495225,452198,1440887.80039462,3.2571397714251e+19,2.42511198823501e+22
2394,BTC,1551052800,670193,343088,482776899,502102,456354,1516287.65405647,4.33165493906306e+19,2.60783802107564e+22
2395,BTC,1558569600,833099,414969,515268917,630227,537152,1219357.23630667,5.17751847942657e+19,2.87961780948158e+22
2396,BTC,1564012800,777034,385948,539500070,568635,517801,1979349.96459133,6.7059541108798e+19,3.87139201457165e+22
2397,BTC,1574553600,559885,303481,582494747,436084,344908,822768.91980717,8.39488754490156e+19,5.57196242092859e+22
2398,BTC,1603238400,1010640,490652,724285391,687137,599806,3811625.06031862,1.29724962628385e+20,8.58879041032697e+22
2399,BTC,1608163200,1068910,533017,752342714,754474,589572,2502142.58884354,1.20924230791745e+20,8.01877633691337e+22
2400,BTC,1244678400,0,89,17026,0,0,0.0,4473086.60999813,4294967296.0
2401,BTC,1257033600,0,25,26336,0,0,0.0,1239643.28480552,4294967296.0
2402,BTC,1284076800,376,357,110354,217,281,14173.3299979,6252932279.84819,3061817179064.65
2403,BTC,1295740800,1770,1243,198841,1243,1328,80119.06185463,155283451513.801,79189079679632.0
2404,BTC,1357171200,51040,30278,8781926,39746,30620,1737954.89155689,23700050018765.4,1.27974418237131e+16
2405,BTC,1373846400,61935,31249,15476079,49351,40576,698688.29340107,213366516728679.0,1.12368695425951e+17
2406,BTC,1406678400,181446,103556,42581488,154940,128678,416376.4172359,1.50722000181346e+17,8.04724037363577e+19
2407,BTC,1431043200,296068,141782,75150457,259932,179539,1090816.68358538,3.47752486330968e+17,2.04626836356777e+20
2408,BTC,1434326400,320698,174360,80481864,272811,221570,1484661.6049241,3.40386677291428e+17,2.13427174254466e+20
2409,BTC,1435017600,300853,168194,81709257,256596,213373,1155659.11992965,3.42603302171959e+17,2.13427174254466e+20
2410,BTC,1494979200,762449,417037,259378065,591484,506073,4044055.7001281,4.23810577660415e+18,2.40505667167807e+21
2411,BTC,1498262400,646729,313905,274800759,469703,436613,2252042.98740724,5.05396831204402e+18,3.05671619081112e+21
2412,BTC,1525737600,664930,311488,394914118,480535,438996,1053862.67436236,2.80301079415452e+19,1.72746127101045e+22
2413,BTC,1533513600,654365,300149,419905929,452270,453933,1257851.02916003,3.89349768677376e+19,2.55526389406631e+22
2414,BTC,1542844800,656422,306586,453879428,467208,452713,1015509.20651197,4.00924359396348e+19,2.85757194027127e+22
2415,BTC,1573344000,585403,295930,577471269,435481,375404,683212.29468831,1.03934550063179e+20,5.463200662839e+22
2416,BTC,1590019200,922394,448105,652214027,624393,590035,980087.64126207,9.86332783804472e+19,6.50174006716546e+22
2417,BTC,1231977600,14,132,655,8,11,500.0,6294675.93281533,4294967296.0
2418,BTC,1237939200,0,117,8756,0,0,0.0,5861897.62183727,4294967296.0
2419,BTC,1238284800,0,116,9214,0,0,0.0,5750683.39184635,4294967296.0
2420,BTC,1262304000,4,134,32745,2,2,100.0,5948447.36110698,5080514814.32728
2421,BTC,1269129600,13,185,46663,4,9,452.0,40926951.1181012,19607225400.8099
2422,BTC,1278633600,165,253,71489,68,115,11622.0,229854088.733731,100937131187.253
2423,BTC,1309219200,25983,15345,1033812,22202,15199,6863625.60048141,10934925394623.5,5923585772835000.0
2424,BTC,1336089600,22183,10631,3628557,17220,14144,1118613.78751061,11890464961903.9,6479343304582330.0
2425,BTC,1344556800,38272,22210,5543537,30036,23982,1673141.76019894,15314688140923.6,8747435718646520.0
2426,BTC,1349136000,52914,28902,6798449,37747,34448,1999405.13751804,19727407570004.2,1.2301389812197e+16
2427,BTC,1362355200,53458,27131,10479688,41888,35795,974511.8057737,37920583363952.9,1.87598845766005e+16
2428,BTC,1368316800,69434,34714,13287402,58614,40809,558309.128276,85330212171225.4,4.80489049284766e+16
2429,BTC,1375401600,74488,47796,16157551,64346,55580,908634.98070003,300989581797840.0,1.34247624098124e+17
2430,BTC,1384128000,114927,54494,20672176,86824,77397,743542.26603622,4611175817683750.0,2.19442651533322e+18
2431,BTC,1450915200,448456,237056,114127484,382835,303203,4681441.4242007,6.41081749593546e+17,4.01358984924881e+20
2432,BTC,1493510400,724804,351225,252303079,526522,469321,1784346.17714837,3.90046534295483e+18,2.24186349082815e+21
2433,BTC,1495152000,807902,430261,260197276,633598,536262,2943270.87007935,4.53044145729714e+18,2.40505667167807e+21
2434,BTC,1509753600,800310,431597,323731488,588076,486977,5764071.09532717,9.41980971850138e+18,6.23989933775959e+21
2435,BTC,1517961600,814500,315524,370167090,489405,570933,1158225.89137858,2.00487733451874e+19,1.23466318234703e+22
2436,BTC,1529884800,614024,272562,408026415,415610,432340,1291775.62234432,3.89640232971456e+19,2.18076923002769e+22
2437,BTC,1566864000,728425,366369,550787998,535437,484317,897137.22541393,6.79728345642381e+19,4.37377497784568e+22
2438,BTC,1596931200,905675,412471,688963072,564501,626585,697438.94379641,1.31497236556e+20,7.23597261389535e+22
2439,BTC,1605916800,1018142,486456,739201333,663940,664034,1906057.34462299,1.48574222687489e+20,7.55776850650775e+22
2440,BTC,1617580800,1222960,511880,810868670,763683,781657,1751247.53290597,1.78379523883975e+20,9.93745466806706e+22
2441,BTC,1248307200,0,76,20162,0,0,0.0,3377734.58159316,4294967296.0
2442,BTC,1253750400,0,97,23644,0,0,0.0,4722633.39657205,4294967296.0
2443,BTC,1259625600,167,75,28608,2,165,10049.78,3607015.54948633,4294967296.0
2444,BTC,1261526400,0,154,31378,0,0,0.0,7580801.87488825,4294967296.0
2445,BTC,1338422400,27990,16452,4042014,22069,18578,4784408.10173338,10697751181166.5,6833614926618620.0
2446,BTC,1358467200,57028,31070,9199396,42970,37438,1652038.43688377,19370088688801.3,1.39567091921029e+16
2447,BTC,1370563200,73635,39295,14234982,59779,50023,674079.10572074,124890166100589.0,6.70256819995118e+16
2448,BTC,1385769600,162746,93988,22339477,139919,101008,1862332.85274235,6183967036151830.0,3.03829544062569e+18
2449,BTC,1409702400,171662,94118,45915819,145247,118797,498095.26032269,2.23325899472492e+17,1.17805072699253e+20
2450,BTC,1472601600,497975,259831,172578214,390833,338224,1775820.44501127,1.47838211399731e+18,9.48139406677723e+20
2451,BTC,1514505600,1094021,563134,352713531,838899,660586,2308209.36417879,1.54458100427721e+19,8.04492675803536e+21
2452,BTC,1521158400,593929,271073,380370755,457050,355015,1045203.02637378,2.57757556642001e+19,1.41330451057245e+22
2453,BTC,1527984000,531451,231997,402102321,369959,350865,933716.00174373,3.47983546443171e+19,1.84982075657717e+22
2454,BTC,1550880000,570604,306358,482141692,441264,377140,995759.67487891,4.34929447936153e+19,2.60340251433503e+22
2455,BTC,1563235200,786194,389537,536439246,595747,511693,2457370.04569857,7.36687000586459e+19,3.89302700204976e+22
2456,BTC,1578873600,682403,353859,600538030,501595,450752,687746.86097144,9.83628309275442e+19,5.92653252637567e+22
2457,BTC,1588118400,910172,484404,642320084,679862,552961,1795309.97158833,1.15116395745924e+20,6.85418898394786e+22
2458,BTC,1596326400,952139,444034,685532519,616200,629662,792888.15373429,1.18066555408117e+20,7.23597261389535e+22
2459,BTC,1599955200,791790,388671,705899271,540337,509925,2619027.50578286,1.39454386890732e+20,7.45004932929532e+22
2460,BTC,1602115200,1039051,510494,718072551,698970,665537,2021600.38191608,1.5285408042823e+20,8.28846533403546e+22
2461,BTC,1606089600,1002381,484809,740116878,671917,614205,2245672.73266323,1.28548350086391e+20,7.55776850650775e+22
2462,BTC,1238025600,29,117,8873,1,28,1400.0,5747714.38934895,4294967296.0
2463,BTC,1245024000,0,84,17346,0,0,0.0,4161453.98078321,4294967296.0
2464,BTC,1275350400,141,166,63534,43,102,7143.98,110906185.916996,71378399728.8758
2465,BTC,1277942400,214,249,69789,58,171,26885.89,199053322.145722,83342965615.9423
2466,BTC,1332547200,13343,6050,3314884,10437,6620,812202.8609295,13188641586633.4,6435125288078060.0
2467,BTC,1350518400,50802,23914,7192452,34212,32680,3390059.9631858,23066267926355.5,1.31955213618192e+16
2468,BTC,1371254400,53683,27776,14490141,43351,35730,411023.7945759,133661967285083.0,6.70256819995118e+16
2469,BTC,1374364800,50896,27608,15670911,42099,33983,491773.05459002,257394106424839.0,1.12368695425951e+17
2470,BTC,1375833600,75191,45682,16359080,64420,52026,808752.96171028,346580016537220.0,1.60600707663135e+17
2471,BTC,1390089600,108455,54185,26058469,94822,67774,562834.86632996,1.47827073413115e+16,7.68604562943018e+18
2472,BTC,1416441600,213590,124453,54130272,178336,156330,1035867.12911501,2.73067679117923e+17,1.73087312286102e+20
2473,BTC,1485302400,711259,364341,218328940,514612,473429,1928680.12810731,2.93476280134536e+18,1.68776436029854e+21
2474,BTC,1502496000,693243,371402,291185982,530676,446510,2412622.86509887,6.19951518642755e+18,3.96525583557378e+21
2475,BTC,1518652800,788513,302301,372365490,475017,542606,1417072.60360704,1.8735838948123e+19,1.23466318234703e+22
2476,BTC,1577577600,587285,314985,595160915,449693,373392,560366.83561508,1.00671953812926e+20,5.56137852721655e+22
2477,BTC,1589673600,769750,356593,650475068,495948,490361,587060.26493328,8.05399701916657e+19,6.91696214587247e+22
2478,BTC,1620777600,1262001,557269,829217441,852829,795063,1556960.26458776,1.75231495289565e+20,8.85143184520233e+22
2479,BTC,1241913600,0,85,14041,0,0,0.0,4091591.14777248,4294967296.0
2480,BTC,1289952000,459,450,148935,249,320,62082.52,55376303144.6754,19483490884554.1
2481,BTC,1294012800,1246,910,178613,867,920,67603.79633815,124177857111.82,70039839613066.1
2482,BTC,1331510400,13847,5973,3234442,10704,7384,597930.20980794,12197909689389.2,6429474108446850.0
2483,BTC,1365984000,99761,45536,12138718,83756,49614,1045663.52263034,61825556864350.1,3.29552837193156e+16
2484,BTC,1372809600,65323,34584,15071788,54974,41951,812832.73135508,192535919084724.0,9.16345407939536e+16
2485,BTC,1410739200,191596,103157,47103473,159704,135323,459916.78224434,2.28678276752751e+17,1.28117728216162e+20
2486,BTC,1425340800,267105,148552,66674152,218375,196145,1115307.62361743,3.56021794742666e+17,2.00507869515072e+20
2487,BTC,1433894400,360702,192036,79709382,272697,255788,1311640.06386615,3.9473967706137e+17,2.0439573763483e+20
2488,BTC,1456531200,475375,233325,129890471,386131,314307,2526814.18126486,1.18714344700892e+18,7.02191311002898e+20
2489,BTC,1489795200,685019,333570,236754359,505628,452995,2597154.72361023,3.72091584109871e+18,2.04313829827667e+21
2490,BTC,1503792000,749659,350199,296754162,509094,497868,1282854.08285508,6.81913672045468e+18,3.8146690758528e+21
2491,BTC,1559606400,907738,444311,519896197,687751,574185,1739062.1548235,5.64642899526562e+19,3.20390847333309e+22
2492,BTC,1565913600,693280,342405,547127744,533255,447316,987369.3820654,7.29999796281631e+19,4.28867431337945e+22
2493,BTC,1593734400,945290,486310,671144495,661440,630539,970646.71873962,1.27811626579038e+20,6.7792698154257e+22
2494,BTC,1234915200,0,118,4850,0,0,0.0,5893711.44570944,4294967296.0
2495,BTC,1243987200,0,71,16542,0,0,0.0,4723911.79365792,4294967296.0
2496,BTC,1305244800,9229,5752,498826,7175,6030,452767.79141258,1617067577604.08,676098297772466.0
2497,BTC,1311984000,19386,12597,1533079,17189,8092,324607.55067015,12701953957243.0,7262342175053680.0
2498,BTC,1323820800,11711,5155,2684068,9159,6183,427515.26714815,8701253423249.19,4960851870000180.0
2499,BTC,1337040000,26769,15481,3769526,22115,19035,3735932.53604789,10943199821228.0,7444069589160280.0
2500,BTC,1353801600,35997,18293,7940119,27549,22238,803125.36862056,23760873815335.1,1.44687446964284e+16
2501,BTC,1383696000,130148,64856,20334187,95955,95342,912420.54889103,4139325356130620.0,2.19442651533322e+18
2502,BTC,1385424000,178735,105749,21893718,152665,120930,4024497.85833884,4809739302004120.0,2.61770817759892e+18
2503,BTC,1417305600,277614,107011,55210386,245732,150042,976563.56997421,3.12104515408881e+17,1.73087312286102e+20
2504,BTC,1440806400,287424,142995,92150425,243352,176408,966581.84842114,4.24381352150789e+17,2.33030452849449e+20
2505,BTC,1446768000,430967,211531,103798443,358812,282127,2797515.62634094,4.39603241830811e+17,2.67378818667481e+20
2506,BTC,1450569600,473920,225370,113134131,409807,291332,3940932.04740664,7.70721355980278e+17,4.01358984924881e+20
2507,BTC,1455235200,471634,266698,126035926,399994,319196,2660894.60370962,1.21391394475163e+18,6.18975430320052e+20
2508,BTC,1461715200,471927,246366,143457528,386285,321279,2481780.11280135,1.16663157955306e+18,7.67417487954528e+20
2509,BTC,1464134400,492132,235385,149501042,397924,321572,3337528.02911896,1.36366985675451e+18,8.56038811744832e+20
2510,BTC,1477353600,617967,295379,187674659,426556,427773,3106170.24301503,1.75951992311828e+18,1.08928207499406e+21
2511,BTC,1481155200,651628,354285,202254031,493378,436067,1423177.55725189,2.27803809489115e+18,1.23164959010663e+21
2512,BTC,1511136000,989848,498233,330589141,734737,626585,4221705.70705802,1.18169931999589e+19,5.86014821637277e+21
2513,BTC,1544054400,655300,327751,457985920,480413,457736,1631497.95171516,3.77730225573969e+19,2.42511198823501e+22
2514,BTC,1546819200,605722,308682,467065582,448075,412776,982903.02259923,3.90377306852553e+19,2.41316854202662e+22
2515,BTC,1560211200,839864,397708,522457566,623393,555281,2168576.15375325,5.32383870978447e+19,3.20390847333309e+22
2516,BTC,1613692800,1246492,603519,787275482,884297,712634,2364875.74899306,1.61996965365265e+20,9.33044489295953e+22
2517,BTC,1246320000,4,85,18528,1,3,95.0,4241573.37237133,4294967296.0
2518,BTC,1290729600,1018,911,153577,761,802,89105.83,65462248795.515,29493105122284.5
2519,BTC,1299715200,2802,2157,294608,2409,2006,338605.17804093,414715940418.165,327244808294148.0
2520,BTC,1306454400,10599,6091,602146,8622,6320,536274.02233876,3607008984571.65,1867782688322260.0
2521,BTC,1335484800,16674,7399,3565496,12423,9209,1461240.04081797,10139615590380.0,6479343304582330.0
2522,BTC,1391472000,167699,91383,27260708,145385,114458,788820.3193448,1.75739626439516e+16,9.42250485479778e+18
2523,BTC,1428969600,257890,137747,72049540,213842,179026,989780.08086824,3.6276452521867e+17,2.12370630911236e+20
2524,BTC,1439683200,279064,121284,90133965,235873,155886,1099523.19113057,3.54059529500288e+17,2.26344099652499e+20
2525,BTC,1443916800,306142,117637,97966260,265010,153534,872077.33607376,4.60446983377103e+17,2.61190808413717e+20
2526,BTC,1452038400,379343,205167,116624714,312167,271512,1333941.50556164,7.21738994486882e+17,4.46162666499717e+20
2527,BTC,1477526400,721672,377460,188336184,544317,490724,3490005.31722675,2.11869149766521e+18,1.08928207499406e+21
2528,BTC,1488672000,694635,347044,232028530,524822,439245,1230716.54465055,3.46835126410158e+18,1.97898932399853e+21
2529,BTC,1512950400,1153410,597801,342467698,867628,641127,2685301.63145855,1.35302399003374e+19,6.83285027388034e+21
2530,BTC,1516752000,944565,380489,365530249,576185,651683,1500280.2157716,1.95887190287484e+19,9.56853274784391e+21
2531,BTC,1522972800,640370,259248,385697756,471568,383287,1252994.26375712,2.41007198207145e+19,1.507989024898e+22
2532,BTC,1540080000,554343,267114,443466573,403187,379612,536885.16722439,4.92653672663638e+19,3.0850115780363e+22
2533,BTC,1544572800,626580,300075,459686299,439307,436203,1099292.74942619,3.35539534864754e+19,2.42511198823501e+22
2534,BTC,1552953600,750460,380743,490469992,551372,507966,1463894.00428427,5.23407443664093e+19,2.60656906944718e+22
2535,BTC,1584921600,681608,352105,627742588,509035,422176,1043360.63800576,9.20761108536675e+19,7.1094267092888e+22
2536,BTC,1594080000,970595,514221,672926357,706167,617301,991235.96756304,1.25931677295005e+20,6.7792698154257e+22
2537,BTC,1602028800,1065070,545762,717562057,762618,666042,2109626.95253186,1.47533744982949e+20,8.28846533403546e+22
2538,BTC,1608249600,1193436,596314,752939028,851911,694062,2434754.75387666,1.45575084110429e+20,8.01877633691337e+22
2539,BTC,1233014400,4,98,2080,1,3,150.0,4818159.8495611,4294967296.0
2540,BTC,1235520000,0,105,5654,0,0,0.0,5255650.07610102,4294967296.0
